21,33,40,3.000000e+01
3.692799e+01,2.510453e+01,4.063330e+01,3.047494e+01
5.133340e+01,2.251579e+01,4.037448e+01,3.028077e+01
5.250118e+01,2.563237e+01,4.021128e+01,3.015811e+01
5.829352e+01,4.231088e+01,4.003445e+01,3.002580e+01
6.298595e+01,5.365706e+01,3.967176e+01,2.975347e+01
5.451184e+01,3.511813e+01,4.150277e+01,3.112698e+01
6.605157e+01,4.537362e+01,3.890308e+01,2.917731e+01
5.302406e+01,4.874568e+01,3.833669e+01,2.875242e+01
6.848845e+01,4.581144e+01,3.780187e+01,2.835118e+01
6.374805e+01,4.819893e+01,3.816418e+01,2.862269e+01
7.158513e+01,4.791506e+01,3.777437e+01,2.833071e+01
6.820937e+01,5.074557e+01,3.695693e+01,2.771756e+01
6.390604e+01,4.953161e+01,3.737501e+01,2.803113e+01
7.877488e+01,4.384633e+01,3.817772e+01,2.863304e+01
9.209739e+01,4.966636e+01,3.622883e+01,2.717140e+01
7.429238e+01,4.366388e+01,3.681315e+01,2.760957e+01
6.112731e+01,4.876957e+01,3.705499e+01,2.779088e+01
6.429649e+01,3.971486e+01,3.665420e+01,2.749054e+01
6.944388e+01,3.991416e+01,3.822616e+01,2.866938e+01
7.390684e+01,4.024418e+01,3.715838e+01,2.786857e+01
7.714243e+01,3.852419e+01,3.656043e+01,2.742019e+01
7.881943e+01,3.919097e+01,3.626582e+01,2.719905e+01
8.206522e+01,3.999130e+01,3.678117e+01,2.758555e+01
8.240022e+01,4.234119e+01,3.709776e+01,2.782288e+01
8.095979e+01,4.477246e+01,3.595471e+01,2.696574e+01
7.880941e+01,4.568608e+01,3.594198e+01,2.695640e+01
7.757393e+01,4.534846e+01,3.605162e+01,2.703862e+01
7.520723e+01,4.508052e+01,3.637036e+01,2.727744e+01
7.765556e+01,4.440002e+01,3.345975e+01,2.509481e+01
7.805596e+01,4.307459e+01,3.328128e+01,2.496095e+01
7.684308e+01,4.260418e+01,3.282357e+01,2.461766e+01
8.028614e+01,4.272964e+01,3.396606e+01,2.547455e+01
8.668901e+01,4.299422e+01,3.204399e+01,2.403274e+01
8.650214e+01,4.560239e+01,3.210400e+01,2.407794e+01
8.533688e+01,4.620252e+01,3.277176e+01,2.457850e+01
9.298859e+01,4.973885e+01,3.098170e+01,2.323621e+01
8.787858e+01,5.048147e+01,3.144730e+01,2.358498e+01
8.975825e+01,5.275625e+01,2.914575e+01,2.185913e+01
8.824942e+01,5.695087e+01,2.854334e+01,2.140735e+01
8.620858e+01,5.746533e+01,3.046822e+01,2.285078e+01
8.482121e+01,5.759249e+01,3.101998e+01,2.326436e+01
8.475808e+01,5.447129e+01,3.123281e+01,2.342383e+01
8.170276e+01,5.550619e+01,2.995086e+01,2.246266e+01
8.109858e+01,5.641141e+01,2.941719e+01,2.206246e+01
8.149777e+01,5.750328e+01,2.989393e+01,2.242034e+01
8.599040e+01,5.600255e+01,3.067769e+01,2.300714e+01
8.495962e+01,5.696132e+01,3.073027e+01,2.304701e+01
7.902286e+01,5.951555e+01,3.030212e+01,2.272655e+01
8.203591e+01,6.291527e+01,2.954856e+01,2.216140e+01
7.563037e+01,6.365104e+01,2.996877e+01,2.247657e+01
7.711009e+01,6.314437e+01,2.877602e+01,2.158199e+01
7.508513e+01,6.292177e+01,2.883645e+01,2.162729e+01
7.044098e+01,6.241251e+01,3.024395e+01,2.268231e+01
6.992189e+01,6.251343e+01,2.972417e+01,2.229308e+01
6.480888e+01,6.136640e+01,2.870435e+01,2.152824e+01
6.504515e+01,5.963071e+01,2.873300e+01,2.154972e+01
5.777980e+01,5.848337e+01,3.305594e+01,2.479166e+01
6.222964e+01,5.604148e+01,2.922589e+01,2.191937e+01
5.237977e+01,5.445903e+01,2.942440e+01,2.206829e+01
5.365978e+01,5.243195e+01,2.939895e+01,2.204921e+01
5.270733e+01,5.245440e+01,3.001506e+01,2.251128e+01
7.234319e+01,5.225591e+01,2.939422e+01,2.204566e+01
6.379236e+01,5.109166e+01,2.939196e+01,2.204397e+01
5.730839e+01,4.260904e+01,3.316195e+01,2.486970e+01
6.972210e+01,5.478353e+01,3.023992e+01,2.267986e+01
6.172316e+01,6.319021e+01,3.288641e+01,2.466448e+01
4.589081e+01,5.720195e+01,3.173778e+01,2.380184e+01
6.430101e+01,6.773551e+01,3.011270e+01,2.258453e+01
5.420094e+01,6.749713e+01,3.111066e+01,2.333300e+01
5.992493e+01,6.098339e+01,3.468412e+01,2.601099e+01
5.560262e+01,5.781940e+01,3.194309e+01,2.395713e+01
4.804400e+01,5.784698e+01,3.071975e+01,2.303943e+01
4.870350e+01,5.299713e+01,3.440919e+01,2.580625e+01
5.613612e+01,5.081819e+01,3.424482e+01,2.568304e+01
5.275736e+01,5.261151e+01,3.466564e+01,2.599829e+01
5.952499e+01,4.876958e+01,3.438484e+01,2.578849e+01
5.826515e+01,5.053185e+01,3.391479e+01,2.543488e+01
5.942593e+01,5.473029e+01,3.386318e+01,2.539601e+01
4.068907e+01,5.646887e+01,3.442114e+01,2.581489e+01
6.094774e+01,5.270231e+01,3.497703e+01,2.623113e+01
6.075576e+01,5.595088e+01,3.414618e+01,2.560819e+01
6.720015e+01,5.607608e+01,3.599639e+01,2.699691e+01
6.606912e+01,5.625935e+01,3.572108e+01,2.678913e+01
6.807370e+01,5.733089e+01,3.429050e+01,2.571623e+01
6.914029e+01,5.665553e+01,3.593572e+01,2.695009e+01
7.216851e+01,5.802194e+01,3.455228e+01,2.591365e+01
7.718019e+01,6.021157e+01,3.456684e+01,2.592448e+01
7.600105e+01,5.890855e+01,3.638006e+01,2.728394e+01
7.683146e+01,5.505106e+01,3.631096e+01,2.723171e+01
8.585132e+01,5.649634e+01,3.491990e+01,2.618815e+01
8.922579e+01,5.731492e+01,3.630476e+01,2.722708e+01
