1.300000e+02,132,3.100000e+01,1.150000e+02
1.301787e+02,1.321491e+02,3.093211e+01,1.147457e+02
1.299842e+02,1.328156e+02,3.043783e+01,1.129139e+02
1.295922e+02,1.311717e+02,3.127939e+01,1.160340e+02
1.293726e+02,1.310382e+02,3.091174e+01,1.146693e+02
1.294443e+02,1.298989e+02,3.087924e+01,1.145519e+02
1.295836e+02,1.289699e+02,3.042876e+01,1.128737e+02
1.293559e+02,1.281977e+02,3.035124e+01,1.125803e+02
1.293675e+02,1.258707e+02,3.117611e+01,1.156475e+02
1.295768e+02,1.258423e+02,3.082704e+01,1.143513e+02
1.289051e+02,1.263802e+02,3.043310e+01,1.128885e+02
1.282038e+02,1.261864e+02,3.075859e+01,1.140963e+02
1.277740e+02,1.272262e+02,3.049254e+01,1.131174e+02
1.268632e+02,1.275852e+02,3.047876e+01,1.130664e+02
1.268692e+02,1.264899e+02,3.067569e+01,1.137968e+02
1.265900e+02,1.253293e+02,3.069789e+01,1.138477e+02
1.262236e+02,1.250350e+02,3.035223e+01,1.125925e+02
1.250533e+02,1.228730e+02,3.071021e+01,1.139008e+02
1.252493e+02,1.214258e+02,3.027903e+01,1.122954e+02
1.243681e+02,1.212905e+02,3.020979e+01,1.120381e+02
1.245514e+02,1.213396e+02,3.002400e+01,1.113326e+02
1.245039e+02,1.224343e+02,2.951280e+01,1.094738e+02
1.244273e+02,1.226951e+02,2.956050e+01,1.095938e+02
1.239304e+02,1.235580e+02,2.920734e+01,1.083428e+02
1.240359e+02,1.218912e+02,2.945567e+01,1.092424e+02
1.251356e+02,1.222380e+02,2.929595e+01,1.086219e+02
1.240084e+02,1.218392e+02,2.932510e+01,1.087528e+02
1.249346e+02,1.212941e+02,2.912419e+01,1.080116e+02
1.246409e+02,1.195445e+02,2.915614e+01,1.081477e+02
1.240128e+02,1.179859e+02,2.945753e+01,1.092604e+02
1.241316e+02,1.168565e+02,2.926203e+01,1.085301e+02
1.250493e+02,1.167437e+02,2.966189e+01,1.100321e+02
1.235797e+02,1.168977e+02,2.958085e+01,1.096846e+02
1.237386e+02,1.168679e+02,2.951167e+01,1.094776e+02
1.231724e+02,1.173558e+02,2.975988e+01,1.103100e+02
1.227401e+02,1.173245e+02,2.965878e+01,1.100096e+02
1.226689e+02,1.166977e+02,2.930360e+01,1.086768e+02
1.224531e+02,1.163536e+02,2.962710e+01,1.098958e+02
1.225679e+02,1.154624e+02,2.908807e+01,1.078837e+02
1.227538e+02,1.145820e+02,2.912839e+01,1.080517e+02
1.221930e+02,1.143819e+02,2.867497e+01,1.063176e+02
