21,33,40,3.000000e+01
3.438684e+01,2.597982e+01,3.980252e+01,2.985188e+01
4.866542e+01,2.245849e+01,4.195682e+01,3.146761e+01
5.329998e+01,2.561008e+01,3.962429e+01,2.971821e+01
5.276696e+01,3.431993e+01,4.009553e+01,3.007164e+01
5.761249e+01,4.669614e+01,3.969864e+01,2.977395e+01
4.358386e+01,3.386068e+01,4.068573e+01,3.051420e+01
6.372121e+01,4.644293e+01,3.895928e+01,2.921901e+01
5.221124e+01,4.829705e+01,3.995714e+01,2.996785e+01
6.609861e+01,4.600170e+01,3.936007e+01,2.952005e+01
6.305311e+01,4.835099e+01,3.976894e+01,2.982663e+01
7.040443e+01,4.673161e+01,4.063120e+01,3.047337e+01
6.445253e+01,4.877766e+01,4.307153e+01,3.230329e+01
6.151551e+01,4.944951e+01,4.007748e+01,3.005802e+01
8.729383e+01,4.551053e+01,3.853804e+01,2.890338e+01
8.914723e+01,4.832536e+01,3.999200e+01,2.999372e+01
6.195295e+01,3.283152e+01,4.503135e+01,3.377321e+01
5.539039e+01,4.044853e+01,3.832357e+01,2.874267e+01
6.317399e+01,4.010626e+01,3.649659e+01,2.737243e+01
6.867050e+01,3.984024e+01,3.796030e+01,2.847016e+01
7.335488e+01,3.968816e+01,3.876429e+01,2.907321e+01
7.701676e+01,3.819579e+01,3.718773e+01,2.789079e+01
7.882802e+01,3.881279e+01,3.701025e+01,2.775766e+01
8.201431e+01,4.018243e+01,3.536559e+01,2.652416e+01
8.207554e+01,4.255172e+01,3.666094e+01,2.749480e+01
7.940223e+01,4.380846e+01,3.744575e+01,2.808426e+01
7.930859e+01,4.521990e+01,3.784016e+01,2.837971e+01
7.610485e+01,4.440040e+01,3.559718e+01,2.669783e+01
7.647150e+01,4.578348e+01,3.525297e+01,2.643969e+01
7.647292e+01,4.326977e+01,3.509268e+01,2.631950e+01
7.634203e+01,4.094933e+01,3.584286e+01,2.688215e+01
7.534076e+01,4.101023e+01,3.573555e+01,2.680164e+01
7.894212e+01,4.218065e+01,3.417780e+01,2.563335e+01
8.440400e+01,4.134433e+01,3.540013e+01,2.654948e+01
8.335453e+01,4.445056e+01,3.387564e+01,2.540625e+01
8.591076e+01,4.525732e+01,3.435662e+01,2.576696e+01
8.969937e+01,4.710110e+01,3.711138e+01,2.783318e+01
8.401446e+01,4.753883e+01,3.715864e+01,2.786864e+01
8.475657e+01,5.005296e+01,3.637013e+01,2.727681e+01
8.396926e+01,5.368343e+01,3.579210e+01,2.684406e+01
8.298085e+01,5.438811e+01,3.676745e+01,2.757552e+01
7.976929e+01,5.412977e+01,3.781166e+01,2.835874e+01
8.116259e+01,5.051373e+01,3.796278e+01,2.847204e+01
7.869170e+01,5.322764e+01,3.434430e+01,2.575807e+01
7.732088e+01,5.275019e+01,3.679401e+01,2.759432e+01
7.750133e+01,5.311683e+01,3.653663e+01,2.740025e+01
8.307463e+01,5.230744e+01,3.759637e+01,2.819725e+01
4.820843e+01,6.875560e+01,3.637560e+01,2.728169e+01
7.732234e+01,5.735099e+01,3.656306e+01,2.742200e+01
7.460288e+01,5.643630e+01,4.151322e+01,3.113457e+01
7.258197e+01,6.024648e+01,3.583056e+01,2.687286e+01
7.165584e+01,5.739178e+01,3.807103e+01,2.855314e+01
7.195804e+01,5.788418e+01,3.692556e+01,2.769321e+01
6.721461e+01,5.666505e+01,3.944959e+01,2.958658e+01
6.565131e+01,5.712394e+01,3.882110e+01,2.911578e+01
6.011269e+01,5.603711e+01,3.894272e+01,2.920676e+01
5.907886e+01,5.248080e+01,4.073738e+01,3.055292e+01
5.730524e+01,5.598169e+01,3.544146e+01,2.658103e+01
5.788537e+01,5.182395e+01,3.663468e+01,2.747326e+01
4.908138e+01,4.935977e+01,3.733538e+01,2.800105e+01
4.830800e+01,4.639208e+01,3.924453e+01,2.943237e+01
4.968441e+01,4.813669e+01,3.719843e+01,2.789879e+01
6.202120e+01,4.595997e+01,4.287201e+01,3.215290e+01
5.769378e+01,4.699064e+01,3.811107e+01,2.858300e+01
5.832128e+01,3.910262e+01,3.716050e+01,2.786830e+01
6.821522e+01,5.141989e+01,3.689857e+01,2.767389e+01
5.883247e+01,5.732683e+01,3.844395e+01,2.883255e+01
5.998850e+01,5.254197e+01,3.767753e+01,2.825813e+01
7.100855e+01,6.304453e+01,4.033954e+01,3.025397e+01
4.839788e+01,6.195773e+01,4.060316e+01,3.045191e+01
5.976486e+01,5.715637e+01,3.681774e+01,2.761303e+01
5.361463e+01,5.374053e+01,3.818561e+01,2.863916e+01
4.547101e+01,5.302240e+01,3.810435e+01,2.857820e+01
4.803861e+01,4.934635e+01,3.768826e+01,2.826533e+01
5.417275e+01,4.583757e+01,3.826525e+01,2.869891e+01
5.112414e+01,4.721864e+01,3.978260e+01,2.983690e+01
5.811292e+01,4.421626e+01,3.926862e+01,2.945038e+01
5.663946e+01,4.595467e+01,3.866184e+01,2.899475e+01
5.765096e+01,4.966608e+01,4.052229e+01,3.039172e+01
5.877371e+01,4.858409e+01,4.047252e+01,3.035259e+01
5.726312e+01,4.783829e+01,4.085066e+01,3.063579e+01
5.824477e+01,4.948161e+01,4.143323e+01,3.107491e+01
6.697264e+01,5.245257e+01,3.870007e+01,2.902485e+01
6.499060e+01,5.156866e+01,4.019840e+01,3.014661e+01
6.725882e+01,5.284691e+01,3.904237e+01,2.927973e+01
6.908261e+01,5.266096e+01,3.976566e+01,2.982292e+01
7.020150e+01,5.224025e+01,4.230763e+01,3.173069e+01
7.561396e+01,5.553861e+01,4.013474e+01,3.010079e+01
7.805086e+01,5.550007e+01,3.767086e+01,2.825033e+01
7.704989e+01,5.059638e+01,4.076912e+01,3.056788e+01
8.531480e+01,5.159451e+01,4.036529e+01,3.027251e+01
8.916366e+01,5.345774e+01,4.065324e+01,3.048957e+01
9.830969e+01,5.413182e+01,4.203578e+01,3.152512e+01
1.039090e+02,5.824871e+01,3.942493e+01,2.956724e+01
1.134423e+02,6.029722e+01,3.838218e+01,2.878503e+01
1.167631e+02,6.449286e+01,4.215589e+01,3.161691e+01
1.234801e+02,7.203749e+01,4.281363e+01,3.210276e+01
1.212226e+02,7.703858e+01,4.279934e+01,3.209745e+01
1.243755e+02,8.042099e+01,4.010204e+01,3.007605e+01
1.250216e+02,8.321855e+01,4.083027e+01,3.062256e+01
1.303842e+02,8.525505e+01,4.020463e+01,3.015146e+01
1.243493e+02,8.512571e+01,4.082971e+01,3.062084e+01
1.267909e+02,8.344596e+01,4.060212e+01,3.044981e+01
1.318687e+02,8.328787e+01,4.143205e+01,3.107403e+01
1.323016e+02,8.303884e+01,3.963805e+01,2.972840e+01
1.303233e+02,8.283621e+01,4.042173e+01,3.031581e+01
1.366581e+02,8.340269e+01,3.969996e+01,2.977359e+01
1.355585e+02,8.277649e+01,4.145524e+01,3.109058e+01
1.369659e+02,8.456092e+01,3.919619e+01,2.939674e+01
1.350553e+02,8.495510e+01,4.257568e+01,3.193084e+01
1.373078e+02,8.471884e+01,4.298612e+01,3.223924e+01
1.385576e+02,8.356972e+01,4.206518e+01,3.154877e+01
1.403623e+02,8.506942e+01,4.257762e+01,3.193156e+01
1.456614e+02,8.438793e+01,3.971442e+01,2.978524e+01
1.455366e+02,8.355672e+01,4.032429e+01,3.024312e+01
1.540140e+02,8.289969e+01,3.981151e+01,2.985856e+01
1.598836e+02,8.494655e+01,3.902101e+01,2.926536e+01
1.645290e+02,8.647139e+01,3.780126e+01,2.835081e+01
1.673219e+02,8.866471e+01,3.927633e+01,2.945722e+01
1.719204e+02,8.927932e+01,3.887409e+01,2.915546e+01
1.718844e+02,9.226270e+01,4.277410e+01,3.207859e+01
1.765228e+02,9.637860e+01,4.082709e+01,3.061994e+01
1.801332e+02,1.007667e+02,3.990961e+01,2.993059e+01
1.860744e+02,1.042865e+02,3.919455e+01,2.939591e+01
1.852454e+02,1.041684e+02,4.139453e+01,3.104572e+01
